gender_M,gender_F,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,freq_Action,freq_Adventure,freq_Animation,freq_Children,freq_Comedy,freq_Crime,freq_Documentary,freq_Drama,freq_Fantasy,freq_Film-Noir,freq_Horror,freq_Musical,freq_Mystery,freq_Romance,freq_Sci-Fi,freq_Thriller,freq_War,freq_Western
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.10204081632653061,0.04081632653061224,0.11564625850340136,0.11564625850340136,0.7551020408163265,0.05442176870748299,0.006802721088435374,0.2108843537414966,0.013605442176870748,0.07482993197278912,0.013605442176870748,0.1360544217687075,0.04081632653061224,0.14965986394557823,0.04081632653061224,0.10884353741496598,0.013605442176870748,0.013605442176870748
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17293233082706766,0.12030075187969924,0.03007518796992481,0.03007518796992481,0.3157894736842105,0.03759398496240601,0.015037593984962405,0.45864661654135336,0.022556390977443608,0.03007518796992481,0.12030075187969924,0.03759398496240601,0.022556390977443608,0.11278195488721804,0.18045112781954886,0.11278195488721804,0.09022556390977443,0.007518796992481203
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.34782608695652173,0.0,0.0,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2217391304347826,0.11739130434782609,0.09130434782608696,0.0782608695652174,0.3217391304347826,0.06956521739130435,0.034782608695652174,0.3826086956521739,0.021739130434782608,0.013043478260869565,0.07391304347826087,0.043478260869565216,0.02608695652173913,0.08260869565217391,0.1782608695652174,0.16956521739130434,0.034782608695652174,0.013043478260869565
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42934782608695654,0.266304347826087,0.02717391304347826,0.07065217391304347,0.17391304347826086,0.03260869565217391,0.0,0.13043478260869565,0.059782608695652176,0.016304347826086956,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.02717391304347826,0.782608695652174,0.24456521739130435,0.05434782608695652,0.016304347826086956
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21272727272727274,0.15454545454545454,0.06363636363636363,0.15272727272727274,0.39090909090909093,0.04,0.01090909090909091,0.2909090909090909,0.056363636363636366,0.0036363636363636364,0.09090909090909091,0.06545454545454546,0.01818181818181818,0.09818181818181818,0.17636363636363636,0.15272727272727274,0.05818181818181818,0.012727272727272728
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33756345177664976,0.1751269035532995,0.012690355329949238,0.03807106598984772,0.4086294416243655,0.06598984771573604,0.005076142131979695,0.26649746192893403,0.03807106598984772,0.012690355329949238,0.03299492385786802,0.07360406091370558,0.03299492385786802,0.13959390862944163,0.15736040609137056,0.14720812182741116,0.0532994923857868,0.02030456852791878
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6292682926829268,0.23414634146341465,0.01951219512195122,0.024390243902439025,0.24878048780487805,0.17073170731707318,0.0,0.25853658536585367,0.004878048780487805,0.00975609756097561,0.04390243902439024,0.0,0.014634146341463415,0.11707317073170732,0.21951219512195122,0.35121951219512193,0.06829268292682927,0.014634146341463415
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21666666666666667,0.1,0.03333333333333333,0.025,0.3416666666666667,0.075,0.0,0.49166666666666664,0.025,0.016666666666666666,0.058333333333333334,0.008333333333333333,0.016666666666666666,0.15833333333333333,0.125,0.15,0.075,0.008333333333333333
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15714285714285714,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.32857142857142857,0.15714285714285714,0.0,0.4,0.014285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.24285714285714285,0.15714285714285714,0.08571428571428572,0.35714285714285715,0.014285714285714285,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.125,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11929460580912864,0.0995850622406639,0.05705394190871369,0.12863070539419086,0.4045643153526971,0.038381742738589214,0.006224066390041493,0.42531120331950206,0.04045643153526971,0.002074688796680498,0.05394190871369295,0.04771784232365145,0.022821576763485476,0.1991701244813278,0.06327800829875518,0.12033195020746888,0.038381742738589214,0.013485477178423237
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4174757281553398,0.24757281553398058,0.038834951456310676,0.07281553398058252,0.19902912621359223,0.0970873786407767,0.0048543689320388345,0.21844660194174756,0.024271844660194174,0.02912621359223301,0.05339805825242718,0.014563106796116505,0.07281553398058252,0.09223300970873786,0.2766990291262136,0.4854368932038835,0.03398058252427184,0.014563106796116505
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09420289855072464,0.05434782608695652,0.021739130434782608,0.025362318840579712,0.2427536231884058,0.07971014492753623,0.010869565217391304,0.5833333333333334,0.010869565217391304,0.025362318840579712,0.057971014492753624,0.021739130434782608,0.050724637681159424,0.11594202898550725,0.057971014492753624,0.12318840579710146,0.06159420289855073,0.010869565217391304
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14583333333333334,0.04861111111111111,0.0625,0.0763888888888889,0.3472222222222222,0.027777777777777776,0.0,0.3680555555555556,0.006944444444444444,0.013888888888888888,0.10416666666666667,0.020833333333333332,0.027777777777777776,0.10416666666666667,0.10416666666666667,0.1875,0.020833333333333332,0.006944444444444444
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.181058495821727,0.06963788300835655,0.0584958217270195,0.09192200557103064,0.520891364902507,0.06406685236768803,0.0,0.35376044568245124,0.016713091922005572,0.011142061281337047,0.052924791086350974,0.0807799442896936,0.052924791086350974,0.25069637883008355,0.04456824512534819,0.15877437325905291,0.06963788300835655,0.025069637883008356
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2857142857142857,0.03571428571428571,0.0,0.0,0.17857142857142858,0.25,0.0,0.25,0.0,0.07142857142857142,0.10714285714285714,0.0,0.07142857142857142,0.0,0.21428571428571427,0.7857142857142857,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2697841726618705,0.13309352517985612,0.09532374100719425,0.12050359712230216,0.2302158273381295,0.08992805755395683,0.017985611510791366,0.25359712230215825,0.046762589928057555,0.008992805755395683,0.17805755395683454,0.09172661870503597,0.03776978417266187,0.08812949640287769,0.13309352517985612,0.26798561151079137,0.046762589928057555,0.007194244604316547
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.391304347826087,0.17391304347826086,0.0,0.0,0.2608695652173913,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.5217391304347826
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.28553459119496855,0.13584905660377358,0.061635220125786164,0.10440251572327044,0.38113207547169814,0.08427672955974842,0.0,0.2943396226415094,0.03647798742138365,0.012578616352201259,0.04779874213836478,0.04150943396226415,0.0440251572327044,0.1169811320754717,0.12830188679245283,0.1949685534591195,0.04779874213836478,0.03018867924528302
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5573770491803278,0.6885245901639344,0.03278688524590164,0.08196721311475409,0.26229508196721313,0.08196721311475409,0.0,0.16393442622950818,0.08196721311475409,0.0,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.29508196721311475,0.32786885245901637,0.01639344262295082,0.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.2857142857142857,0.19047619047619047,0.0,0.47619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.23809523809523808,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5236220472440944,0.17716535433070865,0.04330708661417323,0.05905511811023622,0.5196850393700787,0.08661417322834646,0.0,0.2283464566929134,0.07480314960629922,0.0,0.03937007874015748,0.01968503937007874,0.01968503937007874,0.16535433070866143,0.14173228346456693,0.2204724409448819,0.1141732283464567,0.011811023622047244
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39035087719298245,0.19736842105263158,0.05701754385964912,0.06578947368421052,0.21929824561403508,0.07456140350877193,0.0043859649122807015,0.2894736842105263,0.043859649122807015,0.017543859649122806,0.10087719298245613,0.02631578947368421,0.021929824561403508,0.06140350877192982,0.4342105263157895,0.2631578947368421,0.05701754385964912,0.013157894736842105
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07692307692307693,0.04395604395604396,0.06593406593406594,0.054945054945054944,0.4945054945054945,0.07692307692307693,0.0,0.5714285714285714,0.01098901098901099,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.0989010989010989,0.054945054945054944,0.06593406593406594,0.10989010989010989,0.01098901098901099
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.030303030303030304,0.0,0.0,0.12121212121212122,0.030303030303030304,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.06060606060606061
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,0.08333333333333333,0.0,0.0,0.19444444444444445,0.7777777777777778,0.0,0.4722222222222222,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.25,0.027777777777777776,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36363636363636365,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.13636363636363635,0.45454545454545453,0.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.038461538461538464,0.5769230769230769,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.07692307692307693,0.7307692307692307,0.038461538461538464
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.32857142857142857,0.18571428571428572,0.014285714285714285,0.05714285714285714,0.34285714285714286,0.04285714285714286,0.0,0.22857142857142856,0.07142857142857142,0.02857142857142857,0.12857142857142856,0.014285714285714285,0.02857142857142857,0.08571428571428572,0.6428571428571429,0.22857142857142856,0.08571428571428572,0.02857142857142857
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.64,0.2542857142857143,0.017142857142857144,0.04857142857142857,0.24,0.09142857142857143,0.0,0.1742857142857143,0.04,0.008571428571428572,0.09142857142857143,0.014285714285714285,0.025714285714285714,0.07428571428571429,0.38285714285714284,0.26285714285714284,0.054285714285714284,0.025714285714285714
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.37777777777777777,0.022222222222222223,0.0,0.5777777777777777,0.0,0.08888888888888889,0.0,0.06666666666666667,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1033210332103321,0.02952029520295203,0.01107011070110701,0.01107011070110701,0.24354243542435425,0.055350553505535055,0.0036900369003690036,0.5830258302583026,0.007380073800738007,0.0,0.3505535055350554,0.014760147601476014,0.04428044280442804,0.11439114391143912,0.08856088560885608,0.17712177121771217,0.04059040590405904,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0625,0.0,0.0,0.3541666666666667,0.08333333333333333,0.0,0.3125,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0625,0.0625,0.1875,0.3125,0.041666666666666664,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2926829268292683,0.10864745011086474,0.04434589800443459,0.04434589800443459,0.3237250554323725,0.0975609756097561,0.028824833702882482,0.44124168514412415,0.015521064301552107,0.015521064301552107,0.05543237250554324,0.017738359201773836,0.03991130820399113,0.12195121951219512,0.13968957871396895,0.19290465631929046,0.057649667405764965,0.008869179600886918
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8769230769230769,0.27692307692307694,0.03076923076923077,0.015384615384615385,0.16923076923076924,0.16923076923076924,0.0,0.16923076923076924,0.0,0.0,0.046153846153846156,0.0,0.015384615384615385,0.12307692307692308,0.26153846153846155,0.46153846153846156,0.1076923076923077,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.41025641025641024,0.1452991452991453,0.0,0.042735042735042736,0.1282051282051282,0.07692307692307693,0.008547008547008548,0.1623931623931624,0.03418803418803419,0.03418803418803419,0.17094017094017094,0.0,0.29914529914529914,0.06837606837606838,0.6410256410256411,0.4700854700854701,0.02564102564102564,0.017094017094017096
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06923076923076923,0.038461538461538464,0.038461538461538464,0.13846153846153847,0.8346153846153846,0.04230769230769231,0.0,0.25,0.023076923076923078,0.0038461538461538464,0.023076923076923078,0.05384615384615385,0.019230769230769232,0.22692307692307692,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.023076923076923078
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.22005208333333334,0.11067708333333333,0.05859375,0.0625,0.2825520833333333,0.059895833333333336,0.018229166666666668,0.5182291666666666,0.02734375,0.014322916666666666,0.03125,0.052083333333333336,0.029947916666666668,0.12369791666666667,0.14322916666666666,0.11197916666666667,0.07942708333333333,0.016927083333333332
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20588235294117646,0.14705882352941177,0.029411764705882353,0.058823529411764705,0.29411764705882354,0.029411764705882353,0.0,0.38235294117647056,0.0,0.0,0.14705882352941177,0.08823529411764706,0.029411764705882353,0.11764705882352941,0.14705882352941177,0.29411764705882354,0.058823529411764705,0.029411764705882353
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20754716981132076,0.16981132075471697,0.03773584905660377,0.14150943396226415,0.4811320754716981,0.009433962264150943,0.0,0.3584905660377358,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.3018867924528302,0.2169811320754717,0.10377358490566038,0.0660377358490566,0.009433962264150943
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31651954602774274,0.1614123581336696,0.0832282471626734,0.1235813366960908,0.36317780580075665,0.07061790668348046,0.008827238335435058,0.23329129886506936,0.04665825977301387,0.015132408575031526,0.09205548549810845,0.05044136191677175,0.03530895334174023,0.09709962168978563,0.17023959646910466,0.18158890290037832,0.05296343001261034,0.029003783102143757
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.21176470588235294,0.047058823529411764,0.03529411764705882,0.041176470588235294,0.3058823529411765,0.058823529411764705,0.0,0.4823529411764706,0.0058823529411764705,0.0058823529411764705,0.07058823529411765,0.01764705882352941,0.029411764705882353,0.13529411764705881,0.1,0.2529411764705882,0.047058823529411764,0.011764705882352941
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36470588235294116,0.23529411764705882,0.023529411764705882,0.08235294117647059,0.2,0.023529411764705882,0.011764705882352941,0.11764705882352941,0.09411764705882353,0.011764705882352941,0.2,0.03529411764705882,0.011764705882352941,0.023529411764705882,0.6235294117647059,0.2823529411764706,0.047058823529411764,0.023529411764705882
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.02564102564102564,0.41025641025641024,0.10256410256410256,0.02564102564102564,0.5128205128205128,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.23076923076923078,0.02564102564102564,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.25045372050816694,0.08711433756805807,0.018148820326678767,0.02722323049001815,0.3139745916515426,0.0852994555353902,0.003629764065335753,0.38294010889292196,0.012704174228675136,0.014519056261343012,0.14519056261343014,0.021778584392014518,0.050816696914700546,0.13430127041742287,0.11433756805807622,0.24863883847549909,0.045372050816696916,0.016333938294010888
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6521739130434783,0.16770186335403728,0.0,0.006211180124223602,0.2236024844720497,0.062111801242236024,0.0,0.2422360248447205,0.006211180124223602,0.0,0.07453416149068323,0.0,0.043478260869565216,0.11801242236024845,0.19254658385093168,0.4720496894409938,0.043478260869565216,0.006211180124223602
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2974137931034483,0.1206896551724138,0.021551724137931036,0.04310344827586207,0.21551724137931033,0.07327586206896551,0.0,0.1853448275862069,0.05172413793103448,0.008620689655172414,0.3577586206896552,0.008620689655172414,0.04310344827586207,0.06896551724137931,0.34913793103448276,0.31896551724137934,0.03017241379310345,0.008620689655172414
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2702702702702703,0.0945945945945946,0.0,0.04054054054054054,0.24324324324324326,0.06756756756756757,0.0,0.43243243243243246,0.02702702702702703,0.013513513513513514,0.05405405405405406,0.05405405405405406,0.04054054054054054,0.08108108108108109,0.16216216216216217,0.0945945945945946,0.10810810810810811,0.08108108108108109
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30472103004291845,0.0944206008583691,0.008583690987124463,0.004291845493562232,0.1072961373390558,0.0944206008583691,0.0,0.2875536480686695,0.004291845493562232,0.06866952789699571,0.22746781115879827,0.0,0.08583690987124463,0.08583690987124463,0.1630901287553648,0.6008583690987125,0.034334763948497854,0.017167381974248927
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3125,0.125,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,0.0,0.3333333333333333,0.0,0.0,0.10416666666666667,0.020833333333333332,0.0625,0.08333333333333333,0.1875,0.3125,0.08333333333333333,0.041666666666666664
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13984674329501914,0.11877394636015326,0.05172413793103448,0.1475095785440613,0.710727969348659,0.03639846743295019,0.0,0.17049808429118773,0.07471264367816093,0.005747126436781609,0.04980842911877394,0.044061302681992334,0.017241379310344827,0.13218390804597702,0.0842911877394636,0.07662835249042145,0.03065134099616858,0.022988505747126436
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.27419354838709675,0.016129032258064516,0.0,0.0,0.1935483870967742,0.04838709677419355,0.0,0.6774193548387096,0.0,0.0,0.03225806451612903,0.016129032258064516,0.0,0.16129032258064516,0.12903225806451613,0.14516129032258066,0.45161290322580644,0.016129032258064516
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.30272108843537415,0.15873015873015872,0.05895691609977324,0.12471655328798185,0.4013605442176871,0.060090702947845805,0.003401360544217687,0.24036281179138322,0.05328798185941043,0.0045351473922902496,0.1111111111111111,0.04195011337868481,0.023809523809523808,0.11791383219954649,0.15873015873015872,0.13718820861678005,0.05102040816326531,0.024943310657596373
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16778523489932887,0.12751677852348994,0.020134228187919462,0.087248322147651,0.4697986577181208,0.11409395973154363,0.006711409395973154,0.35570469798657717,0.020134228187919462,0.03355704697986577,0.020134228187919462,0.040268456375838924,0.16778523489932887,0.174496644295302,0.10738255033557047,0.2483221476510067,0.08053691275167785,0.03355704697986577
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.22807017543859648,0.2631578947368421,0.0,0.17543859649122806,0.17543859649122806,0.10526315789473684,0.0,0.43859649122807015,0.3333333333333333,0.03508771929824561,0.017543859649122806,0.0,0.03508771929824561,0.10526315789473684,0.42105263157894735,0.14035087719298245,0.12280701754385964,0.017543859649122806
